PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100
-2.315284,-5.385431,-1.880000,-1.979225,1.616276,2.903052,-2.335776,-3.519145,-1.048999,2.423637,2.480025,1.148165,-2.336658,-2.713676,-0.789275,1.060643,3.177360,0.315934,0.617778,3.131854,-0.098788,-2.364833,-0.330858,0.822025,0.832058,-0.421178,1.107236,2.502075,1.244384,3.064739,-0.535538,-3.300512,-1.273318,0.177861,-0.403917,-1.610963,1.844764,0.355411,-1.047916,-1.705948,-0.896623,-1.585343,1.988808,-1.286544,-1.518331,0.943758,0.946454,-0.504661,-2.206030,-1.173422,-0.346909,0.498195,-0.191644,0.872301,-0.215762,-0.450154,-0.682287,-2.562586,2.343870,0.209636,-0.232973,-0.377417,0.560171,0.328711,0.023564,-1.146060,-0.582898,0.916524,-0.182423,0.220802,0.866264,0.833970,-0.661495,-0.087460,0.795097,0.933409,0.234754,0.378304,-0.089140,-0.807725,-0.486554,0.285006,-0.113807,0.120588,0.540225,0.983189,0.648256,-1.618034,0.959955,0.234958,-0.576537,-0.335457,0.561813,-0.262256,0.378643,-0.661422,0.323758,0.007947,-0.776741,-0.967397
-1.135311,-7.993770,-4.197534,3.664699,4.227422,3.269140,4.675828,-1.332222,0.822084,-1.285279,2.777453,0.667994,-6.624232,-2.655805,1.070546,1.519603,1.396109,0.734188,1.736261,1.053930,2.421561,-4.433501,-1.194060,3.440038,1.365310,2.061822,-1.215710,-0.418722,-0.544367,0.827468,-0.258447,-0.066470,-2.511619,-0.107240,-0.832720,0.094759,-0.908621,-0.837264,-0.066336,-1.722301,-0.034379,-0.342871,1.020495,0.541224,-0.908124,0.758142,0.991600,0.634761,0.189835,0.488016,-0.143308,1.115222,-0.411373,-0.268925,1.132653,-1.179168,-1.624852,0.531845,-0.237623,-0.474089,0.456212,-0.897966,-0.576863,-0.538757,1.581707,-2.272744,0.604560,1.011324,-0.647475,2.367084,-1.000191,0.778663,0.690304,-0.096710,0.122716,0.349524,-1.160965,0.232677,-0.597314,0.839763,0.279425,-0.122232,-1.122232,0.311501,0.204563,0.776188,0.385373,-0.445853,-0.327550,-0.048462,0.844905,-0.039755,0.813224,0.834761,0.435317,0.088600,-0.063292,-1.681017,-0.718990,0.051229
11.331646,-1.852038,-0.587149,6.924451,-1.700157,0.590695,4.149737,-1.043998,-5.205921,0.111675,3.881439,-0.143625,1.585698,-1.872960,-1.278283,0.555086,2.075064,0.637306,2.811966,2.652594,0.675246,0.786060,-1.137441,1.300653,-0.268901,0.871369,0.384646,-1.736145,0.966424,1.105592,-0.884798,0.362883,-1.836074,-0.385960,0.240366,0.173271,0.979175,0.166869,-0.815047,0.251966,-0.207195,-0.761850,0.883394,-0.708895,-1.316265,-1.276674,-0.354190,0.648874,0.030898,-0.762261,1.443614,0.811558,-1.024045,0.876804,0.507820,0.334653,-0.828484,0.983210,0.192017,1.234895,-1.611052,-0.669520,-3.229986,-0.829214,0.177395,-1.599147,-0.332348,1.049007,-0.602066,0.372912,1.131366,-1.868156,1.158693,1.594468,-0.270940,-0.522301,0.421983,-0.452620,-1.097337,0.267555,-0.646598,0.861466,-0.498949,-0.164690,-0.093244,1.858767,-0.149265,1.073320,0.389847,0.614646,-0.161201,0.517536,1.879511,1.163143,1.084717,-0.045502,-1.105959,0.232063,-0.714616,-0.345019
-3.283574,-5.975419,0.964360,0.153497,0.869935,7.360333,6.468633,-0.082303,-3.025070,-3.284505,0.050537,0.491499,-2.805591,-1.149266,-2.273603,2.622051,1.267527,1.847102,0.939629,3.095821,0.301757,-3.311439,1.460467,2.225279,0.605747,0.435602,0.999317,-1.464342,3.008876,-0.998703,-3.141363,-1.268661,-1.911886,-0.348606,-1.980597,0.022052,0.501889,1.330923,-0.062704,0.471035,0.682939,0.614430,-2.239972,-2.547327,0.830580,-0.399628,0.439384,-1.992934,-0.631947,1.009112,-0.492897,0.910916,1.870345,-0.087566,1.433481,-0.696908,-1.162828,0.116719,-1.316065,-1.613661,1.625145,-2.484915,0.209425,0.154405,1.332821,-1.358761,1.355942,1.234050,0.640666,2.067780,-0.280347,-2.047154,-1.824143,-0.412312,0.896816,0.385677,0.926236,0.521301,-1.230128,0.115342,0.061070,-0.729779,-0.243771,-0.585653,-1.279184,0.250719,0.847394,-0.928244,0.058380,-0.353231,0.426199,1.069329,-0.156519,-0.290208,0.750270,-1.997064,-0.039313,-0.463592,-0.205210,-0.761152
-2.160419,-5.300848,-1.532622,0.245378,3.137757,4.449282,2.131937,-0.121501,0.655128,1.045439,2.787769,1.092472,-3.783097,-3.354916,0.532327,0.433358,2.718700,1.200343,-0.567713,3.242384,0.942673,-0.845686,1.475616,1.682943,2.311158,-0.739112,-1.942416,0.718934,0.712713,-0.065321,0.917418,0.821163,-0.173919,-0.624238,0.296301,-1.057680,-0.240109,0.348525,-0.119738,-0.613097,-0.019160,0.795496,1.000410,-1.144371,-1.976977,0.982237,-1.733516,-0.766544,1.566186,-0.527246,0.207604,0.087246,-1.201818,-0.744536,0.893625,0.353314,-0.104990,1.524612,0.888971,-1.395340,-0.938298,0.026436,-1.406508,-0.512214,0.452466,-0.085369,-0.256360,-1.174049,0.014386,1.513213,-0.228455,0.852876,0.205124,0.574574,-0.651176,0.503350,1.538496,0.919297,-0.765992,0.013982,0.163914,-0.199343,-0.273460,-1.412400,0.327660,0.061215,0.092143,0.359115,0.713701,1.243837,0.973309,-0.481013,0.407613,0.723993,1.146625,-1.368388,-0.123473,-0.652877,-0.388821,0.794212
15.046806,0.838319,0.126836,6.006005,-2.169306,3.832123,1.295713,-1.255660,-4.770130,3.073729,2.066671,0.940988,1.091292,-1.794577,-1.675138,1.163047,2.988346,1.422952,0.585148,2.322717,0.992200,1.172570,-0.283511,2.145960,0.376491,-0.516273,0.656011,-0.748580,1.686978,-0.984759,-1.093978,-0.862111,0.436096,0.083032,-1.498132,0.834325,0.127108,-1.820654,-1.175093,-0.577028,-1.151438,0.555120,0.312375,-0.283827,0.818298,0.250129,-0.421796,0.346559,-2.247023,1.078022,-0.841469,0.603913,-0.182910,0.436668,-1.592728,0.190686,0.137511,0.467454,0.935731,-3.568166,-0.095173,0.354753,0.620952,0.416154,1.169840,0.440337,1.160298,0.011418,-0.482752,0.414329,-0.334830,0.430169,-0.705917,-0.456861,-1.049409,1.024893,1.341863,0.794330,-0.647991,0.131519,-0.745719,-0.034556,-1.238375,-0.376370,-0.871186,-0.145264,-0.381176,-0.371142,0.904118,-0.385256,0.417875,-0.250424,0.395145,-0.350312,0.227649,0.508343,0.592390,-1.491384,-0.042618,-0.496881
-3.028841,-1.119304,4.648934,0.105353,-2.023037,6.110580,8.520014,5.467693,-1.816349,0.241289,-0.069954,3.077140,-3.992113,1.468388,-0.233871,1.198118,-1.102507,2.023288,0.436885,1.415926,0.602534,-2.464959,1.327207,3.585166,0.983877,1.768216,-0.138021,-0.594386,0.791597,-0.226742,-2.946121,0.613346,-0.308942,-1.534665,-0.798965,1.368826,-2.355861,1.191467,-0.046011,-1.362736,-0.660444,-0.959240,0.909016,-0.943665,1.457736,-0.226074,-1.909055,-2.353005,-0.928041,-0.239576,-0.199915,2.430652,0.014986,0.779172,-0.282945,-0.292694,0.414907,0.167080,2.837968,-0.063007,0.733357,-0.622457,-1.356206,0.689080,-0.978238,-1.740988,-0.948203,-0.964064,0.489645,-1.415903,-0.060080,-0.052387,-0.688144,0.588022,-0.063173,0.943548,0.018364,-1.199099,-0.481479,1.424118,-0.937430,-1.105662,1.114119,-0.849003,-0.319420,0.074029,-0.320817,0.703153,-0.214775,0.877766,1.767298,-0.100774,0.766904,-0.045737,-0.562281,-1.419154,-0.235716,0.235050,-0.172906,-1.343752
-0.907724,-5.657271,-4.003265,1.292869,4.528741,3.109953,-0.723764,0.575991,1.009234,0.807247,2.399617,-0.178649,-1.692838,-2.841514,-0.517240,1.441490,3.086354,-0.616689,0.902384,1.013131,2.679267,-0.726769,1.035728,3.915729,3.628680,3.508291,2.876067,0.625378,0.286300,0.266973,-0.299137,0.166169,-2.563567,-0.922552,-0.999412,0.879140,-1.742394,0.671493,-0.144107,-0.793203,-1.118979,-1.853642,0.428959,-0.635627,0.568700,1.610363,0.292124,0.317826,-0.521722,-0.710731,-0.407550,2.292493,-1.112807,0.129290,0.899615,0.192841,0.315853,-1.231385,1.222769,-1.661858,0.137709,-0.532095,-0.943593,-1.078449,0.881084,-1.407034,0.511155,0.759762,0.588375,0.867282,1.401716,0.279408,-0.257322,0.720285,-0.550113,0.229876,-0.185093,0.088336,-0.778432,-0.417908,-0.338743,0.149192,-0.999037,-1.081240,0.566403,0.704397,-0.496912,0.416032,0.044426,-0.229560,0.956897,0.556789,1.051676,-0.376679,1.012950,0.469688,-1.046720,0.037290,0.710836,-0.190715
-1.298625,-7.013176,-1.740277,1.627029,4.103134,4.840126,2.495777,-1.794805,-2.156266,2.112280,0.463059,1.193724,-3.558183,1.010913,0.620629,-0.367743,2.767447,1.638423,2.166516,3.252803,-0.273540,-3.688107,-0.709740,0.139461,0.757187,0.793811,2.880133,0.461399,1.717904,-0.828966,-0.114247,0.050927,-1.002785,0.439499,-1.123079,-0.065850,-1.964548,-0.281860,-1.377324,0.415241,-0.107561,-0.015966,-1.027699,0.670714,0.035413,1.285530,-0.509884,-0.435816,0.028685,-0.120644,-0.325310,0.689536,-1.131610,-0.091304,0.369332,1.963203,-0.841901,1.057508,-0.012779,0.008154,0.107861,-0.137072,-2.029324,-1.220655,0.744338,0.096983,1.033269,1.342390,1.022292,1.274248,-0.703375,-0.640236,0.720177,0.002484,0.233882,1.054620,-0.613971,-0.622401,-0.682454,0.829284,0.046266,0.722896,0.195975,0.629602,0.095426,0.721382,0.468525,-0.113866,0.258001,1.019940,0.854509,-0.046425,1.142916,2.017139,0.510813,0.156746,0.309471,-1.154984,-0.193246,-0.499924
-1.965628,-7.042712,-2.657036,0.380876,4.465469,4.810118,3.242233,-1.197738,0.112388,1.751559,0.294491,1.146165,-2.724465,-0.989237,0.966836,0.507072,2.292266,1.936566,1.842280,2.580561,-0.621927,-2.050709,3.112224,0.069451,1.413008,-1.916121,3.257113,-0.167256,1.686211,3.603280,1.577322,1.268352,0.365123,-0.429457,-0.365004,-2.347884,0.989829,-0.610573,-2.509182,1.415762,-0.154432,0.924555,0.860587,-0.084507,-0.685198,-0.123450,-0.369288,1.255968,0.523570,-0.999861,0.388613,0.787480,-1.999973,0.858080,-0.168271,0.583580,-0.453373,0.459459,0.233391,-0.862241,0.423850,-0.224952,-0.146870,-0.091966,-0.336871,-1.241195,0.353725,-0.116540,0.579151,0.090661,0.834180,0.517211,0.819425,0.714400,-0.198175,0.754832,0.752293,0.517855,0.557250,0.680412,-0.829155,0.706467,-0.333346,-0.623530,0.258673,1.079282,-0.180162,0.199427,0.205352,0.273912,1.250669,-0.753917,1.400050,-0.207019,-0.283715,-0.958693,0.001414,0.455159,-1.065075,0.360439
-1.333856,-5.348300,-5.422082,4.841287,5.283276,2.429399,1.432002,4.538181,2.758948,-2.561692,2.137622,1.113357,-6.830993,-4.624737,0.882283,1.964933,3.557078,-0.405328,-1.862599,0.768670,2.144436,-0.981149,1.825401,1.488483,0.727657,1.983915,1.930559,-1.627471,1.064374,0.427589,-0.369483,0.206286,-2.768214,-0.016509,-1.770173,0.563716,-0.815354,0.545396,-1.226695,-0.141828,0.479964,-0.367952,0.923341,-0.923407,-0.781314,1.265223,0.148824,-0.121707,-0.615869,0.234784,0.921486,0.412245,-0.404962,-0.205911,-0.510040,-0.898564,-0.008339,0.081388,1.826819,0.076015,1.892558,0.189440,-0.060594,-0.942756,0.274009,-0.325625,-0.824106,-0.947479,0.224934,0.277760,-0.210199,-0.846895,-0.304474,0.610480,0.796385,-0.507969,0.378265,0.040070,-0.264222,-0.256175,-0.729718,-0.426814,-0.727855,0.879141,0.141619,0.273205,0.948614,-0.798576,0.780804,1.075780,-0.107729,-0.191380,0.719072,0.659198,0.258462,0.521561,0.595810,-1.246141,-0.891722,-0.872436
2.395875,-2.201696,-3.283169,6.517332,-0.872103,-2.332006,3.566723,0.144220,2.198196,-5.268416,-2.183252,-2.939759,-7.278065,1.421911,-0.528702,8.774056,4.470922,-0.615573,-1.204586,0.255335,-2.289840,-6.590065,0.009548,2.184023,-0.116049,1.176541,1.257947,2.626018,2.623923,-1.010597,-1.183586,-0.924457,1.015552,-0.220243,2.345667,0.525425,0.923359,-1.022913,0.016790,0.975459,0.070175,-0.530274,0.711795,-1.653684,0.221823,0.130408,-1.250864,-0.154839,-0.081390,-0.680001,-0.698703,-0.100007,-1.126013,-0.705305,-0.752247,0.534858,-0.507368,0.461850,0.173076,-1.253661,-0.056450,0.274351,-0.272283,-0.302950,-0.159826,-0.194841,-0.100725,0.573966,-0.136079,1.435560,-0.134301,0.864155,0.012423,0.667336,-0.473555,0.764006,-0.189467,0.639761,-0.811012,-0.404742,-0.127844,1.157356,-0.028723,0.486694,0.740978,0.042757,-0.653277,0.130618,-0.205273,-0.220722,1.488182,-0.448772,0.551374,-0.471832,0.545884,-0.586233,0.346274,-0.382435,0.141929,0.692851
17.726896,-0.578179,-0.667503,6.978149,-0.743117,8.117796,1.115908,-0.657795,-1.922892,4.529767,-0.545536,-0.509500,-4.232582,-5.218863,-1.752135,2.588238,6.227784,1.643347,-0.373625,2.221566,2.016234,-1.474353,1.984826,0.638340,1.687617,1.010815,-1.117738,0.007038,0.655511,-1.005778,-0.834259,-0.527803,0.026897,-0.787305,-1.570086,0.320640,-0.256916,-3.000910,-1.817930,-0.763814,-0.801250,0.841004,0.528936,0.001658,0.785773,-1.203044,-1.422387,0.467455,-1.362819,0.585540,-0.091402,0.164161,0.141658,-0.092943,-0.372217,-0.330561,-1.179205,0.166294,0.989462,-3.203815,0.423733,0.538581,-0.964238,-0.048098,1.383067,-0.808809,0.909526,-1.564771,0.594200,-0.269447,-0.150368,0.772140,-2.346770,-0.422733,-0.025644,0.214533,0.562283,-0.918403,-0.199521,-0.717218,-1.076702,0.066974,0.930488,-0.212864,0.997090,1.050663,0.498876,0.594254,-1.256786,0.706936,-0.355138,-0.212541,0.244964,0.628608,0.077791,-0.331514,0.872417,0.331653,0.201889,0.385979
17.398226,0.706899,-0.329067,7.768672,-2.771425,4.093978,1.396353,-0.771816,-2.301584,3.688634,-0.643338,-0.862229,-1.574052,-3.070490,-1.696096,2.121706,5.151444,0.421461,-0.037814,2.495426,2.299486,-1.632850,2.033197,0.714655,3.408936,0.611564,0.116905,-1.237724,2.454535,0.633543,-0.137741,-0.930270,-0.912378,-0.155660,-1.485583,0.279340,-0.297804,-2.059659,-2.100126,-0.279322,-0.737926,0.975811,1.110169,-0.185115,0.404905,-0.736797,-0.706723,0.701891,-1.792189,0.681892,-0.595045,1.317711,-1.409067,1.003638,-1.202813,-0.056778,-1.556702,0.588748,0.720919,-2.253772,-0.041408,-0.124309,-0.081332,0.296137,0.620815,0.550988,0.578851,-1.425956,-0.347051,0.483381,0.287681,0.935572,-1.041093,-0.539323,-0.637946,0.156852,-0.275496,-0.923534,-0.134540,-0.110694,-0.385292,0.345822,-0.338474,-0.269845,0.905309,0.304470,0.203597,0.219374,-1.038867,-0.306271,-0.359091,-0.228513,-0.408270,0.130744,0.173935,-0.014946,-0.031234,-0.114323,0.495094,0.964212
-3.575062,-6.784327,-0.497163,-0.213543,2.974935,6.825947,4.730567,-0.699890,-1.436718,0.475530,1.362567,0.746151,-1.905670,-2.206168,-1.081633,2.686250,2.392210,1.726136,2.394874,0.942634,1.362441,-1.940316,-1.046947,1.968744,1.302413,1.882517,0.491403,0.234230,0.324064,0.552033,1.532702,1.973044,-0.945374,1.660234,-0.474372,-0.895197,-1.172110,-1.234554,1.072761,-0.912721,-0.451861,-0.288737,0.187348,-1.669722,-0.011425,1.176692,-0.933004,0.010072,-0.564399,-0.024226,0.173792,0.720096,0.298805,0.677054,1.467830,0.533532,0.154040,0.201881,1.638258,-0.265085,-0.248777,0.022028,-0.039826,-1.181280,1.256349,-0.923234,1.633830,-1.000193,-0.940825,1.326315,0.109794,0.909410,-0.589676,3.236908,-0.149154,-0.110722,-1.077338,-0.521486,-0.751481,-1.073724,-0.366152,-0.754748,-1.128066,-0.287713,1.029300,1.299399,-1.384514,-0.526197,1.050646,-0.300071,-1.001839,-0.816704,0.518936,0.718805,-0.524574,-0.861577,0.800568,-0.816568,-0.091577,0.629076
-2.510449,-4.134110,-3.128247,-0.921229,2.594683,2.656573,-2.198373,-3.384878,-0.096104,0.894244,2.995257,0.045542,-1.678308,-4.104300,-2.417511,2.304622,3.124003,0.332496,-0.135435,1.584115,-0.202927,-1.202418,-0.369214,0.884073,1.157358,-0.974677,-0.762281,1.280730,0.720189,2.821212,-3.015529,-0.709831,-1.468242,1.613613,0.377741,-0.067323,0.167749,0.436406,-1.716953,-1.093193,-0.350611,-1.113773,0.221492,0.170860,-0.132427,0.225917,0.438208,-0.650575,-1.399089,-0.647088,0.478640,0.759486,1.045986,-0.400198,-0.321599,1.248940,-0.924878,-0.408317,1.244810,-0.589238,-0.463353,0.191712,-0.498733,-0.433879,0.437223,-1.210795,0.546211,0.501371,-1.544240,-0.616997,0.442263,0.693161,-0.233952,1.071730,-0.979371,0.497551,-1.505853,-1.103630,-0.439788,0.434340,-0.712626,-0.305437,-0.212771,-1.942264,-0.854712,-0.147213,0.044171,0.494988,-0.517730,-0.474239,0.764812,0.193529,-0.679876,-0.255244,-0.609964,-0.046773,-0.506850,-0.565334,-1.048386,-0.825358
-1.232804,-3.082901,-5.204699,4.125443,5.747318,1.364421,-1.077342,4.657678,1.849151,-2.408488,1.215510,0.846980,-3.620735,-2.869014,0.197095,2.113851,2.559855,0.643240,0.090977,0.797338,1.149504,-1.674935,-0.010387,0.523484,0.559316,1.736154,2.125037,-1.291369,1.136894,0.486119,-0.904107,0.018369,-2.576312,0.207854,-0.391657,0.521785,-0.703405,-0.356094,-0.653008,-0.211231,0.067979,0.550520,0.205472,-0.329386,0.581314,0.733299,0.039018,0.831870,-0.682003,0.007733,1.021182,0.199023,0.188798,0.052856,0.288938,0.801441,0.313569,-0.427943,0.736608,-0.969776,0.237262,-0.596141,0.601522,-0.143718,-0.355142,-0.833216,0.314504,-0.230338,0.500927,-0.557159,0.140225,-0.210069,0.297014,0.455255,-0.729420,0.135115,0.169496,0.410618,0.094395,-0.024361,-0.604740,0.694205,-0.441767,-0.070688,-1.134854,0.872135,0.099851,0.077177,0.676807,0.187294,-0.610051,0.678047,1.002207,0.788353,-0.550792,-0.031861,0.698604,0.354124,0.275372,-0.651541
-0.655649,-6.814258,-2.627252,0.512748,2.919558,3.574712,1.346958,-1.139184,-0.363711,-0.350326,2.378258,0.651623,-2.256513,-3.670173,-1.181849,2.715468,2.184578,1.861249,-0.741288,2.763682,-0.426384,0.443927,0.705451,2.595418,1.591578,-0.650493,0.225578,1.591015,2.769463,-0.454611,-1.887637,0.559196,0.079639,0.651075,-0.555320,0.818504,0.195082,0.548345,-0.408451,0.063785,1.734619,-1.606578,-1.091970,-0.283275,-0.856225,0.758523,-0.492811,-0.236506,-0.254521,-0.526614,1.048977,0.206870,-0.017972,-0.136799,0.950216,0.211314,0.917349,0.656171,0.991084,-1.148805,0.616493,-0.939205,-1.195963,-0.521234,-0.591528,-1.046860,0.978868,0.085441,-0.989883,-0.013824,-0.111270,0.379695,-1.109226,-0.801431,0.036871,-0.106004,0.803389,1.075206,-1.780814,0.680536,0.224963,0.172694,-1.374656,-0.623424,-0.175793,1.126948,0.781785,0.610649,0.765634,0.610836,-1.165192,-0.504473,0.548451,1.040411,-0.081548,0.076128,-0.068251,-0.058099,-0.780942,0.764488
-1.608057,5.114824,-2.586733,1.925722,2.218599,3.231616,-0.832473,2.515157,-2.530890,-1.066775,0.045326,-0.465527,0.019913,-0.310053,-1.195034,1.040744,1.308018,0.065706,2.802059,-0.443040,1.103379,-1.460347,1.413822,2.444779,-0.351302,1.633320,1.038231,-0.534758,0.167908,0.285305,-1.671621,0.606964,-1.730458,-0.359064,-0.365470,0.504538,0.395298,0.824668,-1.134261,-0.882544,-1.406625,-0.417495,-0.612756,-0.220525,-1.052433,-1.141476,-0.172098,0.906713,0.260231,-1.390260,0.835634,1.912458,0.373143,0.351990,1.071067,-0.093829,0.092945,0.333197,0.571214,-2.075473,-0.135133,-0.503452,0.230187,-0.245638,0.211660,-0.628078,0.848671,0.742058,-0.225748,0.565134,0.057955,-0.438903,0.734571,0.728258,0.221566,-1.458217,0.686547,0.237755,-0.639493,-0.522413,-0.583189,0.367502,0.175737,-0.151971,-0.118912,0.020443,0.232343,-0.520447,-0.067076,1.771510,0.432772,-0.440357,0.182853,1.139445,1.073462,-0.266848,0.065057,-0.849504,-0.028941,-0.377032
-1.251513,-6.686670,-3.166758,1.821281,2.353491,2.427440,1.043090,-2.012718,0.398400,0.316227,3.830627,1.211703,-5.056362,-4.785211,-0.640948,3.008773,3.172781,-0.153230,0.196718,1.684011,0.649594,-1.653659,-0.909881,2.071840,1.218392,-0.427446,-0.738993,-0.328125,0.961818,0.806926,-0.907367,1.621833,-0.285282,-0.760832,0.462775,-0.439385,-1.622267,-0.594215,1.494962,-0.274013,0.383696,0.863437,0.385095,-0.350871,-0.293150,-1.118338,-0.831326,-0.737656,0.398073,0.982016,-0.599238,1.751499,0.569292,-1.141164,1.090937,0.426482,-1.219704,0.436408,0.863787,-0.019664,-0.753119,-0.320008,-0.892341,-0.606609,1.303146,-1.486410,-0.204641,-0.151570,0.078821,1.641914,-0.290202,0.649234,0.035921,0.261965,0.440376,0.266507,-0.228672,-0.387829,-0.307333,-0.376131,-0.556553,-0.038667,0.089098,0.657038,-0.067234,-0.657785,-0.418092,-0.346718,-0.136609,0.302698,0.852737,0.009940,1.610745,1.245434,0.186201,-0.433398,0.612913,-1.042210,-0.440699,-1.297333
-0.865515,-3.084945,-5.174511,4.609683,5.300802,1.283696,-0.533204,4.206687,1.688896,-1.215492,1.445540,1.387283,-5.039839,-2.686781,0.898073,1.708736,2.834034,0.122117,0.144752,0.402859,1.044736,-2.010632,0.477790,0.798350,0.175608,1.437935,1.641096,-1.747110,1.442599,1.198651,-1.290764,0.718261,-2.245932,0.286247,-0.867483,0.132785,-0.530599,-0.683850,-0.596098,0.233681,0.361375,0.564390,0.612276,-0.178493,-0.064713,-0.097187,-0.500862,0.975723,-0.399228,0.275129,0.555817,0.927257,0.406446,0.544333,-0.277473,0.327310,-0.583558,0.116764,0.959451,-0.643960,0.916633,-0.704248,0.678489,-0.363632,0.002564,-0.283159,-0.181051,-0.574678,0.297420,-0.244765,0.165629,-0.893581,0.274208,0.309331,0.178087,-0.024163,0.117875,-0.203173,0.796138,0.019954,-0.352434,0.083557,0.346709,0.464150,-0.866340,0.531423,0.300137,-0.200867,0.078052,0.720397,-0.459595,-0.097646,0.726561,0.770600,-0.414229,0.662903,1.044657,-0.549101,-0.055769,-0.376418
-3.240450,-2.736296,-1.653259,0.897444,3.279404,5.681024,1.427690,2.954254,-1.526948,0.366936,1.884102,-0.423792,-4.276068,-3.135201,0.569050,1.137552,3.126377,0.208966,0.223199,1.687790,0.410008,-0.323390,1.785679,1.744214,-0.055527,-0.219624,0.739813,1.014913,-0.074276,-0.931277,0.282966,0.923238,-0.819695,-2.604793,-1.435228,-1.870685,1.348383,-0.235225,0.400435,2.021663,-0.499528,-1.683527,1.678928,-1.433767,-0.223404,-0.475088,0.308727,-1.507230,-0.156507,-0.258158,1.213215,-0.214018,0.899785,0.839575,-1.110171,0.317000,-0.801519,1.677104,-0.682165,-0.880985,0.631874,-0.566704,-1.508578,0.286308,-1.634025,-0.759705,0.821140,-0.906417,2.035074,0.608896,-0.434749,-1.126045,-0.149601,0.294583,-0.405849,1.386274,0.205782,1.019695,0.200859,-0.704791,0.320472,0.144138,0.380745,0.558946,0.059248,1.727341,0.237799,0.691437,-0.045876,-1.023607,0.910694,0.653565,0.232702,0.596251,0.960506,-0.327313,0.115334,-0.157123,0.628745,0.098893
-4.877559,-3.859015,11.636182,4.781853,4.880325,7.763303,4.494159,-1.689603,-4.335440,-1.668924,1.421261,-0.378809,-4.557290,-4.197390,0.463114,5.360923,4.207014,-0.960978,4.072843,-5.534018,0.935233,2.382626,-2.248707,0.160968,1.685932,0.340978,1.718760,1.008248,2.102495,-0.796003,-0.669424,1.092008,-1.959712,-0.711474,-2.120191,-1.147647,2.662763,1.121546,-1.010311,-0.176650,0.337546,0.307950,-0.292836,-0.975919,0.402127,1.324539,2.448321,-2.265800,-1.234373,-0.557320,1.912496,-1.838735,-1.726998,-1.683659,1.625593,-0.470293,-0.035416,0.816408,2.090669,-2.080228,-0.212089,-0.960603,-0.262388,1.244091,0.671359,-0.139120,-0.114910,0.611691,0.125247,0.211164,-0.926827,-0.078513,-1.281255,0.638570,-1.168089,0.602421,-1.034381,0.031064,1.220285,0.018248,-1.737581,0.477758,-0.093023,-0.559320,0.834409,-0.953081,-0.979903,1.273006,0.210144,0.604455,0.830460,-0.750284,0.763807,0.833073,-0.486309,-0.339257,0.766682,-1.422802,-0.949109,-0.691331
-3.804202,0.603049,-5.621360,3.846892,6.213435,4.677052,-0.674574,5.486518,-0.085988,0.394832,2.715230,2.444466,-5.488685,-3.565172,0.988616,1.254421,4.399014,1.369756,-0.730362,3.257190,0.810614,0.434880,0.327279,1.642160,1.656140,2.054439,1.117825,-0.918237,1.483163,0.351410,0.530165,0.150249,-2.015057,0.173086,-0.608607,0.602510,0.702011,2.118210,-1.068466,-0.392654,0.531290,-0.510752,-0.405834,-1.209398,-0.719228,-0.594393,-0.093587,-0.643804,0.148312,0.021094,0.069815,1.518876,-0.307339,-0.186331,0.041096,-0.149402,-0.304473,-0.078595,0.834439,-0.342411,0.310611,0.492489,-0.606163,-0.254936,0.095161,-1.442160,-0.193576,0.421875,-0.322083,0.700823,-0.236792,-0.500945,0.013450,0.807658,-0.937626,0.103676,-0.527377,0.016138,-0.467802,0.522909,-1.181739,1.239830,-0.279772,0.123397,-0.136669,0.562552,0.339000,-0.499136,0.722070,1.101448,0.420625,0.423131,-0.055476,0.014704,0.888204,-0.213118,-0.312735,-0.309648,-0.139308,0.347711
